Year,Month,Day,Hour,Minute,Second,Spacecraft,ShockType,MagneticFieldRatio,SpeedJump(km/s),ProtonDensityRatio,ProtonTemperatureRatio,AlfvenSpeedUpstream(km/s),MagnetosonicSpeedUpstream(km/s),PlasmaBetaUpstream,ShockNormalX,ShockNormalY,ShockNormalZ,ShockTheta(degrees),ShockSpeed(km/s),MagnetosonicMachNumber
2008,4,30,14,59,3,      ACE,FF,1.22,25.78,1.8,1.43,40.67,56.68,1.91,-0.83,0.02,0.55,44.37,370.75,0.97
2008,4,29,14,10,8, STEREO-B,FF,2.08,71,2.86,1.56,58.33,70.92,0.96,0.92,0.2,-0.34,68.92,432.45,1.6
2008,4,24,13,6,54, STEREO-A,FF,2.64,57.88,2.57,2,22.69,43.96,5.53,0.84,0.43,-0.35,55.1,376.24,2.31
2008,4,24,10,39,35,      ACE,FR,1.42,39.73,1.73,1.45,69.17,86.34,1.12,0.25,-0.96,-0.1,62.11,232.97,1.33
2008,4,22,20,30,56, STEREO-B,FR,1.8,30.88,1.62,1.86,43.33,75.79,4.88,-0.89,0.09,0.44,33.77,452.17,1.04
2008,4,4,7,41,44, STEREO-B,FR,1.48,37.88,3.51,2.1,125.26,135.49,0.36,-0.83,-0.52,0.21,68.91,525.1,0.31
2008,3,9,19,50,7, STEREO-A,FR,1.69,48,2.01,1.21,81.78,102.1,1.14,-0.64,-0.76,0.11,71.48,237.18,1.44
2008,3,9,12,14,18,     Wind,FR,1.35,49.44,1.51,1.43,65.45,82.14,1.17,0.99,0.14,-0.06,36.04,448.89,1.82
2008,3,7,0,14,24, STEREO-B,FR,1.37,21,1.32,1.36,75.6,97.45,1.33,-0.91,-0.23,0.35,79.04,499.8,0.91
2008,2,9,18,42,7, STEREO-B,FR,2.09,79,4.11,3.11,82.08,98.76,1,-0.74,-0.59,0.32,75.06,353.4,1.74
2008,2,7,14,35,23, STEREO-B,FF,1.24,38.38,2.27,2.46,77.76,91.47,0.78,0.54,0.79,-0.28,40.75,252.67,0.48
2008,1,6,5,44,7,      ACE,FR,1.65,95.83,1.79,1.3,71.55,89.31,1.12,0.75,0.63,0.23,79.72,267.46,1.99
2008,1,6,5,42,54,     Wind,FR,1.8,54.57,1.63,1.48,67.57,86.01,1.25,0.72,0.29,0.63,80.11,244.7,2.63
2007,12,19,6,18,20, STEREO-B,FR,1.36,60.88,2.51,0.87,65.94,86.93,1.56,0.02,0.61,-0.79,82.49,35.09,0.13
2007,12,17,2,3,54,      ACE,FF,2.32,47.92,1.82,2.54,24.95,45.1,4.55,-0.91,-0.19,0.36,57.49,447.07,2.42
2007,12,17,1,53,18,     Wind,FF,2.11,46.87,2.42,1.95,30.82,49.46,3.16,-0.76,-0.61,0.24,44.3,374.95,1.65
2007,11,19,17,22,6,     Wind,FF,1.81,34.18,1.83,1.39,33.27,53.87,3.24,-0.95,0.08,0.29,36.62,443.76,1.56
2007,11,19,13,49,35, STEREO-B,FF,2.03,38,3.89,5.7,42.1,55.28,1.45,0.96,0.25,0.16,64.01,345.78,0.99
2007,11,12,21,26,39,      ACE,FF,1.63,24.79,1.44,1.38,27.6,51.26,4.91,-0.77,-0.42,0.48,56.55,409.82,1.56
2007,11,9,0,10,7, STEREO-B,FF,2.15,28.13,2.63,3.4,35.35,50.57,2.1,0.85,0.24,0.46,62.31,300.86,1.04
2007,10,25,19,14,8,      ACE,FR,1.76,74,2.51,2.1,50.51,71.7,2.07,0.14,-0.51,0.85,15.49,188.14,1.97
2007,10,25,19,14,6,     Wind,FR,1.57,63.93,2.2,2.63,57.59,75.58,1.48,0.64,0.45,-0.62,49.24,266.09,2.16
2007,10,25,11,6,9, STEREO-B,FR,1.59,44.25,2.35,0.9,58.2,78.37,1.9,-0.07,-0.06,-1,87.68,1.86,0.61
2007,10,25,10,42,45,     Wind,FF,3.36,57.5,2.55,2.16,22.56,44.48,5.79,-0.86,-0.23,0.45,67.77,419.2,2.35
2007,10,11,1,57,4,  Ulysses,FR,2,33.31,1.92,1.42,39.49,62.09,2.96,-0.4,-0.03,0.92,39.3,208.09,1.61
2007,9,30,11,9,5, STEREO-A,FR,1.61,36.25,2.15,1.62,94.71,105.9,0.5,-0.87,-0.25,-0.43,62.69,428.21,0.86
2007,9,29,7,54,21, STEREO-B,FR,1.77,57.75,3.45,0.97,77.37,94.1,0.97,-0.65,-0.73,-0.22,73.72,326.51,0.73
2007,9,29,3,33,42,     Wind,FR,1.34,39.28,1.52,1.27,61.9,81.33,1.48,0.7,0.2,-0.69,74.11,301.72,1.4
2007,9,28,5,53,26, STEREO-B,FR,1.67,20.38,2.13,1.69,43.25,62.05,2.12,-0.76,-0.22,-0.61,81.82,358.14,0.86
2007,9,27,10,53,42,      ACE,FF,1.69,30.81,2.7,1.72,33.81,50.62,2.51,-0.96,0.08,0.28,47.25,414.69,1.06
2007,9,23,11,31,58, STEREO-A,FR,1.31,38.38,2.63,1.66,73.91,90.52,1.05,-0.38,-0.92,-0.1,53.04,147.01,0.85
2007,9,23,2,4,19,  Ulysses,FR,2.46,76.02,2.63,2.43,43.46,66.4,2.68,-0.8,-0.08,0.6,78.15,389.26,2.61
2007,9,22,4,16,11,  Ulysses,FF,2.54,53.88,2.79,4.06,37.01,50.9,1.79,0.74,0.63,-0.24,79.42,410,1.85
2007,9,20,9,23,3,     Wind,FF,1.77,22.23,1.62,1.52,31.3,49.87,3.13,-0.6,-0.54,0.59,82.08,299.58,1.77
2007,9,20,1,8,29,  Ulysses,FR,1.67,26.61,2.08,1.69,36.22,55.73,2.76,-0.37,0.15,0.92,61.92,160.85,1.09
2007,9,19,18,15,3, STEREO-B,FF,2.12,47.13,1.91,2.33,16.19,44.04,13.2,0.96,0.22,0.16,83.17,427.3,2.37
2007,9,15,15,35,3, STEREO-A,FR,1.51,36.5,2,1.5,75.92,89.95,0.82,-0.73,-0.69,0.02,48.78,291.4,0.9
2007,9,6,22,55,0,  Ulysses,FF,2.55,42.49,2.47,1.89,25.4,41.55,3.36,0.79,-0.5,-0.36,88.43,346.32,2.04
2007,9,2,0,9,16, STEREO-B,FR,1.45,48,2.09,1.06,78.54,95.94,0.99,-0.91,-0.36,-0.22,68.35,486.75,0.93
2007,8,27,6,34,20,  Ulysses,FF,2.16,38.2,2.63,2.46,25.03,43,3.93,0.83,-0.2,-0.53,55.19,353.12,1.76
2007,8,27,1,6,18,     Wind,FR,1.51,67.74,1.22,0.99,81.24,101.08,1.1,0.88,-0.05,-0.48,59.4,128.55,3.5
2007,8,27,0,51,7,      ACE,FR,1.35,57.56,1.27,1.03,73.42,93.9,1.3,0.91,0.11,-0.4,66.95,218.89,2.64
2007,8,25,20,30,1, STEREO-A,FF,2.04,33.75,2.68,3.38,25.2,44.49,4.24,0.8,0.44,-0.4,73.05,295.57,1.46
2007,8,24,14,16,33, STEREO-B,FF,1.51,30.63,3.75,5.07,48.44,60.34,1.12,0.78,0.5,0.38,75.17,288.54,0.59
2007,8,20,6,58,34, STEREO-A,FR,2.01,26.13,2.6,1.73,19.12,43.26,8.46,-0.83,0.56,-0.01,62.84,325.59,1.29
2007,8,10,16,39,10, STEREO-B,FR,1.84,29.38,2.96,2.99,62.24,79.85,1.31,-0.6,0.67,0.44,65.07,296.37,0.66
2007,8,10,12,14,51,     Wind,FF,1.34,36.33,1.67,1.33,57.89,69.51,0.89,-0.95,0.27,-0.19,17.29,387.43,1.12
2007,8,10,1,22,33,  Ulysses,FR,1.65,31.65,1.55,1.46,45.92,66.33,2.19,-0.9,-0.18,-0.39,46.5,471.05,1.53
2007,8,9,22,11,26,  Ulysses,FR,1.37,24.45,1.64,1.54,71.85,88.34,1.03,-0.69,-0.72,-0.05,71.13,248.86,1.15
2007,8,8,23,38,13,  Ulysses,FF,1.26,31.14,1.83,1.8,40.55,54.33,1.6,0.96,0.12,-0.26,45.77,386.94,1.16
2007,8,6,22,8,15, STEREO-B,FR,1.58,29.88,1.28,0.97,66.71,85.14,1.26,-0.51,-0.2,-0.84,88.7,140.12,1.75
2007,8,2,12,40,5,  Ulysses,FF,1.71,24.2,1.45,1.15,35.1,50.35,2.43,0.69,-0.56,-0.46,89.06,372.09,2.08
2007,7,27,4,10,15,     Wind,FR,1.74,30.45,1.45,1.39,60.11,75.58,1.18,0.92,0.37,-0.14,71.04,300.63,1.66
2007,7,27,3,58,39,      ACE,FR,1.61,31.92,1.63,1.06,54.96,71.5,1.39,0.71,0.71,-0.01,89.07,179.53,1.68
2007,7,27,0,59,59,      ACE,FR,1.24,23.3,1.52,1.12,59.17,78.17,1.5,0.98,-0.16,0.08,43.11,394.64,0.92
2007,7,25,18,44,36,  Ulysses,FR,1.51,27.87,2.07,1.72,32.31,53.95,3.6,-0.73,-0.69,0.02,35.17,321.24,1.35
2007,7,24,4,51,58,  Ulysses,FF,1.81,26.18,2.16,1.68,37.5,54.03,2.15,0.9,0.41,-0.15,14.58,392.23,1.19
2007,7,20,1,22,14, STEREO-B,FF,1.48,51,2.99,2.75,104.52,110.59,0.24,1,0.04,-0.04,33.02,374.51,0.7
2007,7,13,22,0,35, STEREO-B,FF,1.57,43.63,3.32,2.63,58.23,70.7,0.97,0.98,-0.15,0.13,47.95,399.96,0.89
2007,7,11,20,22,26, STEREO-A,FR,2.12,39.88,2.16,2.16,53.49,74.13,1.87,-0.66,-0.53,0.54,87.68,230.96,1.82
2007,7,11,10,59,14,      ACE,FR,1.44,31.78,1.51,1.51,56.6,72.99,1.33,0.81,0.58,0.07,30.48,300.85,1.66
2007,7,11,7,44,45, STEREO-B,FR,2.21,68.5,4.43,1.41,66.61,82.08,1.04,-0.71,-0.69,-0.13,79.93,315.21,1.35
2007,7,10,16,45,25, STEREO-B,FF,1.56,27.38,1.46,3.13,23.7,47.51,6.22,0.8,0.55,-0.24,42.15,374.03,1.66
2007,7,5,20,54,14,  Ulysses,FR,2.3,109.06,2.28,2.35,61.41,80.17,1.41,-0.95,0.31,0.03,37.34,433.84,2.52
2007,7,5,13,3,57,  Ulysses,FF,1.59,27.45,2.07,1.78,61.39,71.33,0.71,0.89,0.16,0.43,63.34,383.58,0.87
2007,7,4,8,3,25,  Ulysses,FF,2.43,54.89,2.56,2.47,37.06,50.48,1.71,0.98,-0.17,0.13,81.57,410.55,1.8
2007,6,20,7,25,55,  Ulysses,FR,2.02,47.02,2.25,1.94,54.26,71.98,1.55,-0.97,0.23,0.11,72.75,581.65,1.26
2007,6,10,12,55,39, STEREO-A,FR,1.39,35.13,1.62,1.52,64,76.67,0.87,-0.98,-0.21,0.06,62.72,379.19,1.15
2007,5,27,3,44,48,  Ulysses,FR,2.16,33.42,2.06,1.54,40.21,63.54,3,-0.47,-0.52,-0.72,82.99,227.01,1.79
2007,5,24,22,47,8,      ACE,FR,1.38,29.09,1.44,1.21,72.61,89.03,1.01,0.39,0.92,0.06,50.68,129.58,1.86
2007,5,22,17,29,52, STEREO-B,FF,1.33,31.25,1.88,1.3,76.58,87.69,0.63,0.85,-0.52,0,75.7,431.27,0.85
2007,5,22,1,59,45, STEREO-A,FF,1.31,25,1.46,1.53,66.86,78.4,0.75,0.96,0.29,0.07,40.75,520.02,0.91
2007,5,18,16,28,58, STEREO-B,FR,1.34,28.63,1.39,0.91,72.16,94.52,1.45,-0.32,-0.91,-0.26,52.02,61.18,1.28
2007,5,8,14,12,0, STEREO-B,FR,1.92,26.75,2.09,1.28,40.47,68.77,4.36,-0.93,0.35,0.12,21.79,565.29,0.65
2007,5,7,9,42,50, STEREO-B,FF,2.09,42,2.04,3.6,32.62,49.23,2.57,0.81,0.5,-0.3,78.51,347.23,1.84
2007,5,7,8,28,24,Cluster-3,FF,1.62,30.45,1.78,1.39,25.7,47.9,4.97,-0.82,-0.58,-0.02,83.92,316.97,1.9
2007,5,7,8,27,55,Cluster-1,FF,1.6,30.71,1.81,1.4,25.8,48.28,5.02,-0.82,-0.58,0.03,85.69,322.25,1.87
2007,5,7,8,11,54, STEREO-A,FF,1.95,37.5,2.38,3.59,34.17,50.19,2.32,0.91,0.36,0.21,87.32,344.97,1.43
2007,5,7,7,2,42,     Wind,FF,1.99,31.69,2.02,1.58,19.28,41.8,7.49,-0.83,-0.54,0.11,79.07,328.38,1.81
2007,4,28,13,5,0, STEREO-B,FR,1.36,52.25,2.91,0.99,90.72,106.33,0.76,-0.52,-0.4,0.76,37.1,320.61,0.28
2007,4,27,23,31,20, STEREO-A,FR,1.73,44.75,1.65,0.98,42.15,71.57,3.86,-0.32,-0.62,-0.72,30.17,91.32,0.88
2007,4,23,9,12,0,     Wind,FR,1.44,23.27,1.54,1.21,54,70.01,1.37,0.74,0.24,0.64,83.6,301.93,1.22
2007,4,23,8,57,5,      ACE,FR,1.4,22.54,1.52,1.25,54,70.67,1.43,0.88,-0.26,0.4,53.34,404.51,1.03
2007,4,23,6,53,43, STEREO-A,FR,1.49,49.13,1.8,1.4,65.42,83.7,1.37,-0.97,-0.13,-0.2,82.22,481.59,1.19
2007,4,21,18,59,15, STEREO-A,FF,1.56,20.38,1.74,2.21,23.68,44.55,5.13,0.78,-0.29,-0.56,88.11,289.77,1.2
2007,4,9,2,1,21, STEREO-B,FF,2.81,30.13,3.24,4.34,12.27,38.4,17.74,0.79,-0.53,0.3,77.99,280.82,1.48
2007,4,8,22,50,45,Cluster-3,FF,1.53,22.13,1.53,1.14,29.11,51.25,4.22,-0.95,-0.03,0.3,50.05,381.93,1.33
2007,4,8,22,50,36,Cluster-1,FF,1.53,22.64,1.44,1.19,27.4,50.35,4.77,-0.94,-0.04,0.35,53.84,393.71,1.54
2007,1,2,2,41,12,     Wind,FR,1.44,29.94,1.28,1.22,55.39,79.73,2.17,0.98,-0.21,0.01,43.38,424.34,1.99
2006,12,18,9,21,39,      ACE,FF,1.88,27.97,1.78,1.38,30.5,49.11,3.22,-0.96,0.28,0.08,67.89,446.83,1.35
2006,12,18,9,15,21,     Wind,FF,1.56,28.6,1.64,1.48,39.14,54.26,1.85,-0.95,-0.19,-0.26,49.48,450.86,1.47
2006,12,17,16,59,14,  Ulysses,FF,2.03,64.49,2.99,2.37,43.61,58.9,1.68,0.9,0.43,-0.11,81.15,808.89,1.77
2006,12,16,17,34,24,     Wind,FF,2.47,59.64,1.86,2.93,44.96,58.43,1.38,-0.63,0.75,0.2,67,567.16,3.67
2006,12,16,17,22,11,      ACE,FF,2.13,45.52,4.32,1.95,53.68,66.26,1.06,-0.48,0.87,0.1,71.92,395.54,1.69
2006,12,14,13,52,35,      ACE,FF,2.95,281.93,2.82,4.74,81.54,96.29,0.81,-0.83,-0.38,0.41,33.86,813.62,3.09
2006,12,14,13,51,35,     Wind,FF,3.49,303.83,3.61,4.51,72.57,89.65,1.06,-0.67,0.55,0.5,33.09,918.67,5.47
2006,12,11,5,52,37,  Ulysses,FF,2.47,86.23,2.92,2.28,48.27,62.48,1.35,0.95,0,0.32,84.38,876.05,2.17
2006,12,8,4,2,9,     Wind,FF,1.72,104.68,1.94,2.57,54.72,71.94,1.46,-0.92,-0.24,0.31,51.82,825.61,3.14
2006,11,10,10,23,52,      ACE,FR,1.76,37.26,1.56,1.72,62.81,80.54,1.3,0.6,0.75,0.28,84.13,180.23,2.31
2006,11,10,10,3,0,     Wind,FR,1.72,41.3,1.5,1.32,64.52,84.01,1.4,0.44,0.54,0.72,66.13,69.72,2.53
2006,10,21,0,20,0,     Wind,FR,1.43,30.22,1.65,1.43,76.74,92.45,0.91,0.54,0.68,-0.5,59.6,208.24,1.13
2006,10,21,0,14,35,      ACE,FR,1.37,27.03,1.6,1.41,79.83,95.37,0.86,0.51,0.77,-0.39,71.54,161.27,1.3
2006,10,7,20,8,9,     Wind,FR,1.72,51.16,1.59,1.54,52.48,72.9,1.86,0.97,0.24,0.05,86.6,369.54,1.95
2006,10,7,19,55,25,      ACE,FR,1.63,36.09,1.8,1.24,56.65,75.79,1.6,0.93,0.11,-0.35,48.45,378.13,1.09
2006,10,1,8,57,42,     Wind,FR,2.28,56.43,2.5,3.2,60.23,72.72,0.92,0.82,-0.31,-0.49,67.51,325.26,1.92
2006,10,1,8,50,38,      ACE,FR,2.5,115.23,1.77,1.77,53.65,70.13,1.45,1,0.1,-0.01,65.41,311.02,3.75
2006,10,1,0,36,17,  Ulysses,FR,1.67,20.19,1.61,1.08,38.19,54.64,2.1,-0.93,0.28,-0.22,61.57,632.52,1.07
2006,9,24,6,4,15,      ACE,FR,1.68,87.63,2.96,1.62,85.8,100.73,0.78,0.99,0.15,0.02,58.95,446.31,1.41
2006,9,5,16,49,3,     Wind,FR,1.25,24.22,1.37,1.37,54.07,69.44,1.3,0.06,0.83,-0.56,43.49,81.05,0.59
2006,9,3,23,36,33,     Wind,FF,2.05,50.54,1.97,1.63,35.86,55.91,2.87,-0.95,-0.16,0.26,53.88,490.02,1.97
2006,9,3,23,28,50,      ACE,FF,1.97,51.44,2.01,1.74,38.42,55.8,2.23,-0.95,-0.02,0.32,28.67,477.59,2.09
2006,8,28,2,35,47,      ACE,FR,1.57,25.88,1.53,1.53,96.08,111.15,0.68,0.6,0.31,0.74,87.65,271.03,1.19
2006,8,19,10,57,33,     Wind,FF,1.69,45.75,1.74,1.72,84.24,97.91,0.7,-0.8,-0.16,0.59,78.59,458.87,1.36
2006,8,19,10,51,32,      ACE,FF,1.64,57.68,1.96,1.46,81.26,93.99,0.68,-0.71,0.26,0.65,43.46,424.78,1.53
2006,8,18,15,52,24,     Wind,FF,1.87,46.68,1.46,1.82,52.38,63.69,0.96,-1,0.01,0.02,54.34,497.59,2.3
2006,8,17,6,33,24,     Wind,FF,2.16,23.42,1.65,1.45,12.35,38.6,17.6,-0.93,-0.36,0.08,60.49,368.44,1.63
2006,8,7,19,49,33,     Wind,FR,1.66,52.54,1.78,1.35,78.54,95.16,0.95,0.47,0.7,-0.54,53.23,131.81,1.79
2006,8,7,19,34,46,      ACE,FR,1.8,41.12,1.73,1.82,83.28,96.71,0.7,0.7,0.1,-0.71,57.75,235.53,1.59
2006,8,4,8,48,59,  Ulysses,FR,1.78,34.78,2.13,1.48,39.51,55.77,2.03,-0.95,0.11,-0.29,50.37,607.73,1.35
2006,7,28,11,1,30,     Wind,FR,1.66,51.22,2.24,1.7,49.52,72.59,2.32,0.5,0.86,-0.13,81.4,203.83,1.66
2006,7,28,10,57,43,      ACE,FR,1.22,47.33,2.26,2.35,49.98,69.73,1.9,0.88,0.43,-0.2,36.89,436.25,1.53
2006,7,9,20,40,12,     Wind,FF,2.33,79.2,2.55,4.1,43.44,57.61,1.52,-0.81,0.59,0.05,71.81,425.53,2.63
2006,6,13,9,57,42,  Ulysses,FR,1.48,33.65,1.81,1.4,35.17,52.44,2.47,-0.86,-0.5,0.08,71.92,556.19,1.64
2006,5,25,8,41,41,  Ulysses,FR,2.74,47.36,4.71,3.37,38.57,51.22,1.55,-0.72,0.01,-0.7,57.09,404.12,1.9
2006,5,14,5,54,56,  Ulysses,FR,2.06,26.83,2.65,3.23,34.78,49.78,2.1,-0.31,0.09,-0.95,76.85,71.92,3.03
2006,5,12,7,29,11,  Ulysses,FF,1.74,26.38,2.13,1.6,32.1,44.01,1.76,0.53,-0.58,0.63,70.35,365.68,1.29
2006,5,7,6,51,32,      ACE,FR,1.7,34.69,1.8,1.62,64.14,80.07,1.12,0.52,0.75,0.41,50.7,225.61,1.52
2006,5,7,6,41,15,     Wind,FR,1.67,25.96,1.56,1.57,60.94,80.37,1.49,0.75,0.66,0.07,73.78,341.44,1.61
2006,4,28,0,18,54,     Wind,FF,1.46,27.23,1.87,1.35,20.68,42.78,6.66,-0.99,-0.02,-0.16,48.27,379.77,1.37
2006,4,24,20,36,13,  Ulysses,FR,2.38,60.95,2.75,2.4,38.89,53.97,1.96,-0.77,0.01,-0.64,64.48,418.99,2.55
2006,4,22,10,13,58,  Ulysses,FF,1.77,20.08,2.81,1.48,25.32,37.35,2.35,0.74,-0.35,0.58,74.91,509.09,1.08
2006,4,13,15,17,20,  Ulysses,FR,2.22,50.84,2.19,1.67,45.49,57.18,1.18,-0.86,-0.25,-0.45,85.41,507.46,2.23
2006,4,13,11,20,54,     Wind,FF,1.96,35.9,1.75,1.77,33.88,55.04,3.69,-0.85,-0.47,0.25,79.11,475.15,1.79
2006,4,13,11,12,39,      ACE,FF,1.74,30.06,1.92,1.58,35.08,54.86,3.1,-0.85,-0.51,0.17,68.73,453.99,1.32
2006,4,9,23,24,57,Cluster-3,FR,1.75,45.6,1.74,1.01,76.29,104.28,1.81,0.64,0.71,0.31,71.69,233.37,1.43
2006,4,9,23,24,10,Cluster-1,FR,1.73,40.53,1.72,0.85,75.71,110.49,2.33,0.59,0.74,0.34,65.4,202.06,1.33
2006,4,9,22,32,51,     Wind,FR,1.54,52.73,1.51,1.33,90.58,107.12,0.81,0.61,0.76,0.25,57.82,233.26,1.63
2006,3,20,16,21,48,  Ulysses,FR,1.41,24.9,1.9,1.48,41.58,55.25,1.54,-0.92,-0.38,0.04,73.02,616.55,1.07
2006,3,15,12,44,18,     Wind,FR,1.65,33.67,1.82,1.62,38.13,66.29,4.12,0.71,-0.34,0.62,45.03,291.84,1.68
2006,3,9,23,18,6,     Wind,FF,1.24,22.15,1.39,1.41,47.62,64.77,1.7,-0.94,0.23,-0.26,23.28,403.69,1.24
2006,3,7,10,47,4,  Ulysses,FR,2.11,27.62,1.62,1.28,30.19,46.4,2.73,-0.84,0.23,-0.5,64.87,525.84,1.88
2006,1,26,21,1,36,     Wind,FR,1.48,22.86,2.29,2.27,71.06,84.2,0.81,0.09,0.99,0.08,72,76.77,0.43
2006,1,22,6,30,41,  Ulysses,FR,1.91,33.39,2.02,1.4,35.02,52.2,2.57,-0.54,-0.32,-0.78,24.02,293.98,1.86
2006,1,1,13,29,41,      ACE,FF,1.79,37.03,1.87,1.73,94.21,102.43,0.36,-0.6,0.07,0.8,77.81,400.78,1.22
2006,1,1,13,26,21,     Wind,FF,1.84,40.67,1.61,1.36,87.8,97.45,0.48,-0.65,0.08,0.76,89.51,448.37,1.67
2006,1,1,5,42,38,  Ulysses,FR,3.12,85.45,5.62,2.33,31.98,46.27,2.2,-0.72,0.37,-0.59,88.63,329.84,3.58
2005,12,30,23,45,57,      ACE,FF,1.21,25.59,1.75,1.38,48.9,65.14,1.56,-0.93,0.36,-0.12,84.1,581.42,1.03
2005,12,30,23,45,21,     Wind,FF,1.32,25.83,1.53,1.29,46.72,62.97,1.64,-0.8,0.6,-0.11,81.58,518.66,1.26
2005,12,29,8,8,13,  Ulysses,FF,5.36,101.33,3.59,18.06,10.55,26.2,10.36,0.97,-0.11,0.22,68.5,530.17,5.46
2005,12,12,0,33,12,     Wind,FR,1.72,93.43,1.86,1.67,86.44,98.67,0.61,0.49,0.79,0.37,25.65,126.4,1.96
2005,12,7,10,40,3,  Ulysses,FR,2.08,46.43,1.96,1.85,46.06,58.52,1.23,-0.63,-0.44,-0.65,74.16,257.78,2.45
2005,12,5,5,49,35,  Ulysses,FF,1.88,27.62,1.85,2.05,24.43,37.33,2.73,0.76,0.53,0.37,78.87,398.56,2.09
2005,12,4,8,23,11,  Ulysses,FF,2.23,23.31,2.88,2.02,18.38,30.01,3.34,0.72,0.54,0.44,81.32,316.09,1.57
2005,11,21,7,47,0,  Ulysses,FR,2.22,123.59,2.4,5.6,40.15,51.41,1.28,-0.82,0.5,-0.3,50.79,275.34,4.51
2005,11,15,18,59,5,  Ulysses,FR,2.83,36.43,2.32,1.84,28.72,38.87,1.67,-0.85,0.14,-0.52,52.59,306.33,2.25
2005,10,24,6,39,3,  Ulysses,FR,3.34,120.3,2.12,3.34,27.83,45.23,3.29,-0.95,-0.22,0.24,78.69,419.44,5.73
2005,10,22,0,45,31,  Ulysses,FF,4.2,88.14,1.87,9.02,11.35,26.66,9.51,0.86,0.5,-0.03,70.12,548.06,6.99
2005,10,8,6,34,12,     Wind,FR,1.77,41.87,1.79,1.7,73.35,93.39,1.24,0.64,0.54,-0.55,70.98,205.23,2.18
2005,10,8,6,11,45,      ACE,FR,1.8,37.96,1.97,1.5,74.67,95.81,1.29,0.65,0.52,-0.55,70.81,245.04,1.73
2005,9,27,12,7,15,  Ulysses,FR,3.28,56.63,3.06,1.3,22.81,42.29,5.04,-0.78,-0.34,0.53,34.29,415.79,2.61
2005,9,25,22,1,5,  Ulysses,FF,3.4,56.56,3,3.24,22.25,33.82,2.67,0.76,0.22,-0.61,86.6,465.07,3.13
2005,9,16,6,32,50,  Ulysses,FR,4.18,113.58,3,1.85,35.24,56.82,3.65,-0.88,-0.41,-0.26,89.73,451.38,3.78
2005,9,15,8,36,33,     Wind,FF,2.19,95.38,2.89,3.96,69.48,81.69,0.78,-0.89,-0.44,0.13,48.63,624.06,1.88
2005,9,15,8,29,40,      ACE,FF,2.84,107.35,2.03,10.12,37.46,54.21,2.28,-0.83,-0.53,0.17,15,698.26,4.46
2005,9,14,14,58,53,  Ulysses,FF,2.59,90.64,2.91,5.74,47.51,54.8,0.67,0.71,0.5,0.5,48.59,505.53,3.14
2005,9,12,6,3,49,      ACE,FF,1.51,184.08,1.98,7.82,202.19,207.4,0.11,-0.94,0.26,0.22,6.5,1021.98,1.57
2005,9,12,6,0,48,     Wind,FF,1.48,288.2,3.3,24.87,208.47,214.56,0.12,-0.43,-0.15,-0.89,80.42,55.92,1.1
2005,9,10,20,44,48,     Wind,FR,1.48,34.83,1.37,1.19,68.35,89.57,1.45,0.85,0.53,-0.01,53.11,485.9,1.3
2005,9,10,6,50,43,  Ulysses,FF,1.85,27.64,1.8,1.58,27.14,41.74,2.75,0.65,0.47,0.6,50.81,497.29,2.15
2005,9,9,13,33,0,     Wind,FF,2.81,157.67,3,5.35,30.48,49.85,3.38,-0.69,-0.72,0.13,66.39,481.02,4.76
2005,9,9,13,16,53,      ACE,FF,3.21,87.1,3.08,4.82,27.18,47.03,4.05,-0.77,-0.3,0.56,56.65,431.62,3.33
2005,9,2,13,50,15,     Wind,FF,2.02,87.27,2.22,2.5,59.62,75.25,1.19,-0.95,-0.3,0.12,56.39,566.58,2.19
2005,9,2,13,40,6,      ACE,FF,2,76.1,1.95,2.65,59.94,74.58,1.1,-0.93,-0.36,-0.08,75.56,599.99,2.1
2005,8,31,19,40,26,  Ulysses,FF,2.58,33.27,2.9,1.88,7.95,25.95,19.38,0.55,-0.13,-0.83,49.87,306.93,2.51
2005,8,25,13,9,11,      ACE,FF,1.6,53.73,2.23,2.57,66.96,80.18,0.87,-0.52,0.83,0.23,33.78,463.09,1.58
2005,8,25,10,23,10,  Ulysses,FR,4.2,27.49,5.07,2.08,15.95,30.05,5.54,-0.82,0.15,-0.55,75.87,357.37,1.34
2005,8,24,20,38,30,     Wind,FR,1.65,87.93,1.57,1.13,195.92,204.77,0.22,0.95,0.21,-0.23,63.91,371.83,1.39
2005,8,24,5,38,47,      ACE,FF,2.05,91.49,2.59,3.08,80.9,91.47,0.56,-0.89,0.22,0.4,62,551.31,1.78
2005,8,24,5,35,24,     Wind,FF,2.19,74.21,2.67,2.71,65.3,78.31,0.89,-0.93,-0.05,0.36,84.65,554.86,1.61
2005,8,23,19,38,16,      ACE,FF,1.43,44.02,1.23,1.98,62.25,72.98,0.75,-0.43,0.86,0.28,36.96,417.49,3.19
2005,8,23,19,26,54,     Wind,FF,1.59,50.32,1.71,1.32,63.15,74.06,0.76,-0.53,0.78,0.33,32.81,333.6,1.36
2005,8,13,1,49,45,     Wind,FF,1.45,23.68,1.28,1.35,49.56,61.56,1.09,-0.97,-0.2,0.16,56.64,461.52,1.79
2005,8,5,11,57,54,  Ulysses,FR,2.24,167.77,2.12,3.07,79.95,89.18,0.51,-0.9,-0.03,0.44,37.57,275.95,4
